Depth cm,Meadows chron cal BP (CLAM),Arboreal pollen,Non-arboreal pollen,Phoenix,Rhus tripartita-type,Quercus ithaburensis-tp,Fagus,Olea,Phillyrea latifolia,Ceratonia,Pistacia,Quercus calliprinos-type,Rhus coriaria,Cupressaceae,Pinus,Cedrus,Fraxinus ornus,Fraxinus syriaca-type1,Fraxinus syriaca-type,Platanus1,Platanus,Populus1,Populus,Salix1,Salix,Ulmus1,Ulmus,Juglans,Juglans1,Castanea,Castanea1,Alnus,Alnus1,Betula,Betula1,Carpinus betulus-type,Carpinus betulus-type1,Corylus,Corylus1,Ostrya-type1,Ostrya-type,Betulaceae1,Betulaceae indet.,Casuarina1,Casuarina,Eucalyptus1,Eucalyptus,Acer1,Acer,Amygdalus-type1,Amygdalus-type,Arbutus1,Arbutus,Hedera1,Hedera,Hippophae1,Hippophae,Lonicera1,Lonicera,Loranthus1,Loranthus,Morus1,Morus,Periploca1,Periploca,Rhamnus1,Rhamnus,Rubus-type1,Rubus-type,Sambucus nigra-type1,Sambucus nigra-type,Styrax1,Styrax,Tamarix1,Tamarix,Vitis1,Vitis,Ziziphus-type,Ziziphus-type1,,Chenopodiaceae,Chenopodiaceae1,Atriplex-type1,Aellenia-type1,Noaea-type1,Agathophora-type1,Artemisia,Artemisia1,Ephedra aphylla-type,Ephedra aphylla-type1,Ephedra distachya-type,Ephedra distachya-type1,Thymelaea,Thymelaea1,Thymelaeaceae indet.,Thymelaeaceae1,Ricinus,Ricinus1,Sarcopoterium-type,Sarcopoterium-type1,Sanguisorba officinalis,Sanguisorba officinalis1,Rheum,Rheum1,Calligonum,Calligonum1,Rumex,Rumex1,Plantago cretica-type,Plantago cretica-type1,Plantago coronopus-type,Plantago coronopus-type1,Plantago cylin./ovata-t1,Plantago cylin./ovata-tp,Plantago lagop./lanc.-t1,Plant. lagop./lanc.-type,Plantago psyllium-type1,Plantago indet.,Plantago indet.1,Emex,Emex1,Mercurialis annua-type,Mercurialis annua-type1,Theligonum,Theligonum1,Other Gramineae,Gramineae1,Cerealia-type,Cerealia-type1,Liguliflorae indet.,Compositae Liguliflorae1,Tubuliflorae indet.,Compositae Tubuliflorae1,Anthemis-type,Anthemis-type1,Calendula-type,Calendula-type1,Carlina-type,Carlina-type1,Carthamus-type,Carthamus-type1,Carduus-type,Carduus-type1,Centaurea solstitialis-t,Centaurea solstitialis-1,Centaurea verutum-type,Centaurea verutum-type1,Centaurea cyanoides-type,Centaurea cyanoides-typ1,Centaurea eringioides-tp,Centaurea eryngioides-t1,Centaurea jacea-type,Centaurea jacea-type1,Centaurea indet.,Centaurea1,Cirsium-type,Cirsium-type1,Cousinia,Cousinia1,Echinops-type,Echinops-type1,Filago-type,Filago-type1,Gundelia-type,Gundelia-type1,Inula-type,Inula-type1,Jurinea-type,Jurinea-type1,Onopordon-type,Onopordon-type1,Senecio-type,Senecio-type1,Xanthium-type,Xanthium-type1,Umbelliferae indet.,Umbelliferae1,Astoma-type,Astoma-type1,Apium-type,Apium-type1,Bunium-type,Bunium-type1,Bupleurum-type,Bupleurum-type1,Eryngium-type,Eryngium-type1,Ferula-type,Ferula-type1,Pimpinella-type,Pimpinella-type1,Scandix-type,Scandix-type1,Synelcosciadium-type,Synelcosciadium-type1,Turgenia-type1,Turgenia-type,Psoralea1,Retama-type1,other Papilionaceae,Papilionaceae1,Astragalus-type1,Astragalus-type,Lathyrus-type1,Lathyrus-type,Onobrychis-type1,Ononis-type1,Psoralea,Prosopis,Prosopis1,Retama-type,Trifolium-type1,Vicia-type1,other Cruciferae,Cruciferae1,Matthiola-type,Matthiola-type1,Acanthus,Acanthus1,Leontice,Leontice1,Boraginaceae1,Boraginaceae indet.,Anchusa,Anchusa1,Echium-type,Echium-type1,Heliotropium-type,Heliotropium-type1,Campanulaceae indet.,Campanulaceae1,Asyneuma-type,Asyneuma-type1,Campanula,Campanula1,Humulus/Canabis,Humulus/Cannabis1,Viburnum-type,Viburnum-type1,Caryophyllaceae indet.,Caryophyllaceae1,Gymnocarpos-type,Gymnocarpos-type1,Gypsophila-type1,Minuartia-type1,Silene-type,Silene-type1,Cistaceae indet.,Cistaceae1,Helianthemum,Helianthemum1,Cistus incanus-type,Cistus incanus-type1,Cistus salvifolius-type,Cistus salvifolius-type1,Convolvulus,Convolvulus1,Cuscuta,Cuscuta1,Sedum,Sedum1,Datisca,Datisca1,Dipsacaceae indet.,Dipsacaceae1,Cephalaria,Cephalaria1,Knautia-type,Knautia-type1,Pterocephalus,Pterocephalus1,Scabiosa palaestina-type,Scabiosa palaestina-typ1,Scabiosa prolifera-type,Scabiosa prolifera-type1,Ericaceae indet.,Ericaceae1,Crozophora,Crozophora1,Euphorbia,Euphorbia1,Erodium,Erodium1,Geranium,Geranium1,Hypericum triquetrif.-tp,Hypericum triquetrif.-t1,Crocus,Crocus1,Labiatae indet.,Labiatae1,Mentha-type,Mentha-type1,Salvia,Salvia1,Stachys-type1,Stachys-type,Teucrium-type,Teucrium-type1,Liliaceae indet.,Liliaceae1,Androcymbium-type,Androcymbium-type1,Allium,Allium1,Asparagus officinalis,Asparagus officinalis1,Asphodelus microca.-type,Asphodelus microcarp.-t1,Asphodeline,Asphodeline1,Bellevalia-type1,Colchicum-type,Colchicum-type1,Gagea chlorantha-type1,Gagea comutata-type1,Scilla-type1,Sisyrinchium1,Tulipa-type1,Linum,Linum1,Malva-type,Malva-type1,Myrtus,Myrtus1,Limonium,Limonium1,Hypecoum,Hypecoum1,Papaver,Papaver1,Polygonaceae indet.,Polygonaceae1,Polygonum equistif.-type,Polygonum equisetif.-tp1,Androsace,Androsace1,Cyclamen persicum-type,Cyclamen persicum-type1,Lysimachia,Lysimachia1,Ranunculaceae1,Ranunculaceae indet.,Anagallis,Anagallis1,Adonis,Adonis1,Anemone coronaria-type1,Anemone coronaria-type,Ceratocephala-type1,Clematis,Clematis1,Delphinium-type,Delphinium-type1,Nigella,Nigella1,Ranunculus asiaticus-typ,Ranunculus asiaticus-tp1,Ranunculus millefolius-1,Ranunculus millefolius-t,Ranunculus scleratus-tp1,Thalictrum1,Thalictrum,Ochradenus-type1,Reseda alba-type1,Reseda alba-type,Reseda lutea-type,Reseda lutea-type1,Rosaceae1,Filipendula1,Potentilla-type1,Rubiaceae1,Rubiaceae,Haplophyllum1,Haplophyllum,Scrophularia1,Scrophularia,Rhinanthus-type1,Rhinanthus-type,Veronica1,Veronica,Scrophulariaceae1,Scrophulariaceae,Lycium1,Solanum,Solanum dulcamara1,Solanum incanum-type1,Solanum nigrum1,Urtica pilulifera1,Urtica pilulifera,other Urticaceae,Urticaceae1,Valeriana1,Valeriana,Valerianaceae indet.,Verbena officinalis,Viola,Thesium,Nitraria,Zygophyllum,,Lycium,Cyperaceae,Sparganium-type,Typha latifolia,Elatine,Epilobium,Ludwigia,Lythrum,Polygonum lapathif.-type,Rumex hydrolapathum,Sagittaria,Sagittaria1,Phyla1,Phyla,Butomus1,Butomus,Myriophyllum spicatum-t1,Myriophyllum spicatum-tp,Myriophyllum vert.-type1,Potamogeton,Ranunculus peltatus-type,Salvinia,Nuphar,Nymphaea,Alisma,Anogramma-type,Botrychium-type,Cheilanthes-type,Dryopteris-type,Isoetes,Lycopodium clavatum-type,Ophioglossum-type,Pteridium-type,Pteris-type,Sphagnum,Pediastrum boryanum,Pediastrum clathratum,Pediastrum duplex,Pediastrum simplex,Pediastrum indet.,Indet. trilete spore,Indeterminata
504,3806,281,256,0,0,107,0,26,0,0,2,100,0,1,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,22,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,93,0,12,0,21,0,3,0,12,0,0,0,1,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,18,3,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3
514,3893,188,198,0,0,93,0,5,0,0,5,49,0,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,8,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,68,0,24,0,16,0,10,0,7,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,5
524,3979,436,199,0,0,226,0,65,0,0,6,121,0,1,10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,20,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,61,0,6,0,41,0,6,0,14,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4
534,4066,540,190,0,0,253,0,52,1,0,16,204,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,20,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,3,0,0,0,2,0,2,0,41,0,11,0,39,0,8,0,13,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,4
545,4161,656,239,0,0,293,0,81,1,0,12,258,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,8,0,0,0,2,0,3,0,63,0,13,0,44,0,4,0,21,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,13,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,4
554,4239,722,283,0,0,406,0,64,1,0,23,223,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,0,1,0,97,0,12,0,45,0,2,0,15,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,38,10,2,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,12
564,4326,450,416,0,0,204,0,88,0,0,9,125,0,6,10,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,33,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,0,3,0,202,0,32,0,18,0,6,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,2,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3
574,4413,284,429,0,0,87,0,116,0,0,8,60,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,18,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,7,0,3,0,113,0,15,0,23,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,2,0,1,0,0,0,20,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,17,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12
585,4508,514,248,0,1,233,0,206,0,0,6,51,0,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,23,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,3,0,0,0,8,0,0,0,102,0,15,0,16,0,2,0,7,0,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,2
594,4586,398,325,0,0,142,0,210,1,0,6,18,0,0,6,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,18,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,15,0,5,0,163,0,27,0,15,0,5,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,8
604,4671,157,139,0,0,79,0,54,0,0,1,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,2,0,67,0,12,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
